id_candidato_bd,ano,cargo,nome_candidato,votos,sigla_partido,sigla_uf,genero,despesa_total,resultado_bin,incumbente
215237,2022,deputado federal,Joarley Moises Alves Dos Santos,5605,PTB,SP,masculino,3.3,0,0
1457219,2022,deputado federal,Claudinei De Oliveira Barbosa,5531,PTB,SP,masculino,113851.62,0,0
309094,2022,deputado federal,Eduardo Cosentino Da Cunha,5044,PTB,SP,masculino,2170841.34,0,0
1237299,2022,deputado federal,Carlos Roberto De Almeida,4660,AGIR,SP,masculino,1554166.5,0,0
160057,2022,deputado federal,Italo Lorenzon Neto,4619,PTB,SP,masculino,25000.0,0,0
1531717,2022,deputado federal,Beatriz Barbiere Oliveira,4498,PCB,SP,feminino,33544.68,0,0
1571363,2022,deputado federal,André Da Silva Rosa,4485,AVANTE,SP,masculino,97712.25,0,0
1230584,2022,deputado federal,Mario Viggiani Neto,4253,PRTB,SP,masculino,11860.27,0,0
1476579,2022,deputado federal,Abraham Bragança De Vasconcellos Weintraub,4057,PMB,SP,masculino,135636.66,0,0
1170868,2022,deputado federal,Teresinha De Carvalho,3970,PATRIOTA,SP,feminino,599975.8,0,0
1528141,2022,deputado federal,Silas Alves Feitosa,3799,PRTB,SP,masculino,68988.3,0,0
1227801,2022,deputado federal,Rubens Nusque Junior,3750,PTB,SP,masculino,76399.78,0,0
148263,2022,deputado federal,Ulisses Henrique Matias Costa,3690,PATRIOTA,SP,masculino,0.0,0,0
970461,2022,deputado federal,João Francisco Garcia,3594,PMN,SP,masculino,299860.0,0,0
1332530,2022,deputado federal,Elisa Claudia Coutinho,3447,AVANTE,SP,feminino,215744.51,0,0
1269538,2022,deputado federal,Paulo Sussumu Kobayashi,3393,PTB,SP,masculino,60000.0,0,0
762162,2022,deputado federal,Fernando Chiarelli,3373,PATRIOTA,SP,masculino,199878.41,0,0
743803,2022,deputado federal,Elias Tadeu Nogueira De Oliveira,3265,PMB,SP,masculino,9133.8,0,0
16485,2022,deputado federal,Leandro Augusto Do Amaral,3223,PATRIOTA,SP,masculino,80000.0,0,0
31478,2022,deputado federal,Welder Douglas Da Silva,3196,PTB,SP,masculino,62344.17,0,0
799289,2022,deputado federal,José Roberto De Castro,3157,PATRIOTA,SP,masculino,371950.0,0,0
1457033,2022,deputado federal,Adriano Cesar Da Silveira Zambelli,3130,PDT,SP,masculino,16645.5,0,0
904664,2022,deputado federal,Tioki Ogusuka,3105,PATRIOTA,SP,masculino,99991.45,0,0
1727506,2022,deputado federal,Alessandro Azevedo Dos Santos,3085,AVANTE,SP,masculino,0.0,0,0
1541514,2022,deputado federal,Agnaldo Aparecido De Araujo,2945,AVANTE,SP,masculino,67569.95,0,0
1716543,2022,deputado federal,Fabio Blanes,2888,AVANTE,SP,masculino,220.0,0,0
1407436,2022,deputado federal,Ademir Rodrigues Pereira,2786,AVANTE,SP,masculino,27363.5,0,0
34918,2022,deputado federal,Haroldo Louzada De Magalhães Viana,2697,PATRIOTA,SP,masculino,36149.4,0,0
436947,2022,deputado federal,Sylvio Malheiro Junior,2691,PTB,SP,masculino,190100.0,0,0
1759914,2022,deputado federal,Danila Cintia Azevedo De Oliveira,2676,PTB,SP,feminino,31550.0,0,0
1178354,2022,deputado federal,Valdemar Silva,2656,PTB,SP,masculino,0.0,0,0
701582,2022,deputado federal,Mauricio José Lemos Freire,2575,AVANTE,SP,masculino,137982.13,0,0
1244621,2022,deputado federal,Rogerio Stracialano Parada,2560,PRTB,SP,masculino,13954.13,0,0
1520176,2022,deputado federal,Claudinei Alexandre Pires,2532,AVANTE,SP,masculino,0.0,0,0
1681933,2022,deputado federal,Emanoel De Carvalho Moura,2532,AVANTE,SP,masculino,25550.0,0,0
157531,2022,deputado federal,Jose Antonio De Oliveira,2486,PTB,SP,masculino,29880.0,0,0
422976,2022,deputado federal,José De Castro Coimbra,2433,AVANTE,SP,masculino,201975.9,0,0
1207685,2022,deputado federal,Elton Hugo Negrini,2382,PRTB,SP,masculino,1210.0,0,0
1624099,2022,deputado federal,Fernando Belchior Dias,2350,PATRIOTA,SP,masculino,100000.0,0,0
1663960,2022,deputado federal,Leonardo De Assis Ferreira,2349,PRTB,SP,masculino,84941.0,0,0
1391266,2022,deputado federal,Lindinalva Do Carmo Lima,2327,PDT,SP,feminino,50000.0,0,0
608212,2022,deputado federal,Antonio Raimundo Fedossi,2295,PTB,SP,masculino,42000.0,0,0
78978,2022,deputado federal,Vanessa Araujo,2285,PDT,SP,feminino,10000.0,0,0
17823,2022,deputado federal,Thiago José Isola,2266,AVANTE,SP,masculino,14337.0,0,0
1766895,2022,deputado federal,Rafael Almeida Prado Valentim,2250,PTB,SP,masculino,25000.0,0,0
1311229,2022,deputado federal,Osvaldo Macedo Negrão,2246,PTB,SP,masculino,0.0,0,0
502277,2022,deputado federal,Euclydes Dias Buchler,2242,AVANTE,SP,masculino,7000.0,0,0
1537915,2022,deputado federal,Nelio Fernando Dos Reis,2155,PTB,SP,masculino,0.0,0,0
56604,2022,deputado federal,Camila Garcia,2041,PATRIOTA,SP,feminino,203886.05,0,0
170498,2022,deputado federal,Reynaldo Campanatti Pereira,2031,AGIR,SP,masculino,48670.0,0,0
47747,2022,deputado federal,Weller Pereira Gonçalves,1995,PSTU,SP,masculino,63417.3,0,0
1679095,2022,deputado federal,Arthur Braganca De Vasconcellos Weintraub,1990,PMB,SP,masculino,50460.97,0,0
1764069,2022,deputado federal,Erick José Eloi Do Nascimento,1979,PDT,SP,masculino,40850.0,0,0
1298643,2022,deputado federal,Ronaldo Resende Da Silva,1966,AVANTE,SP,masculino,25000.0,0,0
1348554,2022,deputado federal,Pedro Maurício Pereira,1957,PDT,SP,masculino,10000.0,0,0
1801533,2022,deputado federal,Liliane Nunes De Carvalho Dos Santos,1880,AGIR,SP,feminino,100000.0,0,0
862657,2022,deputado federal,Dijair De Jesus Almeida,1847,PDT,SP,masculino,20000.0,0,0
440078,2022,deputado federal,Sergio Zulmiro Litholdo,1681,PROS,SP,masculino,100000.0,0,0
1607613,2022,deputado federal,Claudimar Amaro De Andrade Rodrigues,1676,PCB,SP,masculino,11411.0,0,0
1586898,2022,deputado federal,Fernando Ferrari Merigli,1631,PTB,SP,masculino,14550.0,0,0
1214280,2022,deputado federal,Bruno Madeira De Carvalho,1581,PTB,SP,masculino,20650.0,0,0
1121696,2022,deputado federal,Wagner Barbosa,1570,AVANTE,SP,masculino,74489.5,0,0
452850,2022,deputado federal,Mário Alves Da Silva Filho,1563,PDT,SP,masculino,61031.0,0,0
948403,2022,deputado federal,Rute Aparecida Leite Ripari,1523,PDT,SP,feminino,11028.9,0,0
483281,2022,deputado federal,Daniel Miguel,1520,PTB,SP,masculino,164074.56,0,0
1492749,2022,deputado federal,Marcos Paraíso Da Silva,1512,PRTB,SP,masculino,0.0,0,0
1785904,2022,deputado federal,Lucineia Ferreira Santos Costa,1503,PDT,SP,feminino,35053.0,0,0
1442797,2022,deputado federal,Guilherme Soricillo Bunger,1486,PTB,SP,masculino,36710.0,0,0
862912,2022,deputado federal,Gilmar Aparecido Rodrigues,1447,PATRIOTA,SP,masculino,0.0,0,0
467560,2022,deputado federal,Silvio Romero De Magalhaes Leite,1442,PTB,SP,masculino,6000.0,0,0
1781794,2022,deputado federal,Rafael Albanez,1429,PTB,SP,masculino,25865.66,0,0
1659948,2022,deputado federal,Saulo Goes De Albuquerque,1420,AGIR,SP,masculino,0.0,0,0
751105,2022,deputado federal,Marcia Regina Alves Goncalves,1408,PTB,SP,feminino,24590.0,0,0
1338166,2022,deputado federal,Fátima Magalhães De Oliveira,1362,AVANTE,SP,feminino,53320.0,0,0
1354728,2022,deputado federal,Jacqueline Moreira Dos Santos Almeida,1343,AVANTE,SP,feminino,54217.48,0,0
1743991,2022,deputado federal,Dienes Pereira De Souza,1340,PRTB,SP,masculino,10400.0,0,0
1429126,2022,deputado federal,Osmar Benedito Priante,1316,PTB,SP,masculino,19495.2,0,0
1454308,2022,deputado federal,Junia Cristina Leme Macedo,1311,PTB,SP,feminino,80000.0,0,0
1746774,2022,deputado federal,Romulo Aparecido Senna De Souza,1309,AGIR,SP,masculino,0.0,0,0
1618861,2022,deputado federal,Juliana Pinto Gonçalves,1301,PTB,SP,feminino,112462.5,0,0
150050,2022,deputado federal,Gefferson Luis De Sousa Rosa,1300,AVANTE,SP,masculino,41455.45,0,0
40567,2022,deputado federal,Elias Aracati Paiva,1296,AVANTE,SP,masculino,4000.0,0,0
1420552,2022,deputado federal,Cleber Dos Santos Teixeira,1261,PROS,SP,masculino,0.0,0,0
1620882,2022,deputado federal,Marcello Ferreira Dos Santos,1256,PSTU,SP,masculino,20526.88,0,0
1775274,2022,deputado federal,Tiago Dos Santos Lira,1231,PATRIOTA,SP,masculino,62267.51,0,0
1210153,2022,deputado federal,Benedito Pereira Costa Júnior,1226,PATRIOTA,SP,masculino,40000.0,0,0
1531481,2022,deputado federal,José Edinaldo De Oliveira,1209,PATRIOTA,SP,masculino,113607.58,0,0
1454595,2022,deputado federal,Rosemeire Martins De Carvalho,1187,PTB,SP,feminino,106653.06,0,0
1232889,2022,deputado federal,Andre Henrique Bueno De Oliveira,1180,PATRIOTA,SP,masculino,148756.0,0,0
1720213,2022,deputado federal,Rodrigo Tavares Da Silva,1168,PRTB,SP,masculino,0.0,0,0
163955,2022,deputado federal,Jessica Vilocania Severino,1168,PATRIOTA,SP,feminino,149982.48,0,0
1050607,2022,deputado federal,Cosme Aparecido Felix,1140,AVANTE,SP,masculino,7805.0,0,0
1728917,2022,deputado federal,Edvaldo De Oliveira Paula,1133,PATRIOTA,SP,masculino,670.0,0,0
749450,2022,deputado federal,Elivaldo Nogueira Chaves,1128,PMN,SP,masculino,0.0,0,0
138921,2022,deputado federal,João Jorge Caproni Costa Pimenta,1121,PCO,SP,masculino,0.0,0,0
292485,2022,deputado federal,Wellington Macedo De Souza,1118,PTB,SP,masculino,225000.0,0,0
1691361,2022,deputado federal,Edjane Lima De Azevedo,1116,PROS,SP,feminino,250000.0,0,0
703927,2022,deputado federal,Maria Paula Millen Barcellos,1101,AGIR,SP,feminino,9980.0,0,0
1551084,2022,deputado federal,Jackson Henrique De Souza,1080,PATRIOTA,SP,masculino,70000.0,0,0
847063,2022,deputado federal,Flaviane Meneses Aquino,1059,PTB,SP,feminino,110000.0,0,0
1554233,2022,deputado federal,Gilson De Souza Carvalho,1055,PDT,SP,masculino,20000.0,0,0
714168,2022,deputado federal,André Luis De Moraes,1055,PDT,SP,masculino,14814.9,0,0
1609564,2022,deputado federal,Fábio Silva Moreira,1051,PDT,SP,masculino,164690.01,0,0
222276,2022,deputado federal,Ana Cláudia Ferreira De Paiva,1051,PDT,SP,feminino,33000.0,0,0
1467692,2022,deputado federal,Andréa Reis Duarte,1050,AVANTE,SP,feminino,131108.0,0,0
1741614,2022,deputado federal,Fabricio De Carvalho Silva,1050,PATRIOTA,SP,masculino,60000.0,0,0
918302,2022,deputado federal,Gilvandro José Alves De Oliveira Filho,1032,PDT,SP,masculino,19429.82,0,0
1524783,2022,deputado federal,Marcos Vinicius Luz Giannoni,1011,PMB,SP,masculino,18966.7,0,0
949930,2022,deputado federal,Adauto Bentivegna Filho,1002,AVANTE,SP,masculino,101499.6,0,0
1164699,2022,deputado federal,Luiz De Albuquerque Ferreira,1001,PATRIOTA,SP,masculino,100000.0,0,0
1679338,2022,deputado federal,Rafael Antonio De Souza,977,PDT,SP,masculino,20252.99,0,0
28895,2022,deputado federal,Michael Della Torre Neto,975,PTB,SP,masculino,0.0,0,0
1566924,2022,deputado federal,Américo Alexandre Cianfarani Xavier,974,PDT,SP,masculino,9971.95,0,0
1195065,2022,deputado federal,Eder Dias Mascarenhas,931,AGIR,SP,masculino,29991.0,0,0
1447585,2022,deputado federal,Orlando Galati,923,PTB,SP,masculino,18130.0,0,0
82619,2022,deputado federal,Juliana Valéria Da Silva,923,AVANTE,SP,feminino,158000.0,0,0
582299,2022,deputado federal,Odimar Barreto Dos Santos,903,PROS,SP,masculino,299927.0,0,0
1710884,2022,deputado federal,Luciana Ribeiro Castellan,896,PTB,SP,feminino,80920.68,0,0
1158337,2022,deputado federal,Homero De Giorge Cerqueira,893,PROS,SP,masculino,749962.95,0,0
1302263,2022,deputado federal,Maria Paula Barros De Oliveira,890,DC,SP,feminino,4999.4,0,0
1801289,2022,deputado federal,Eder Soldera Borghetti,878,AGIR,SP,masculino,30000.0,0,0
1739889,2022,deputado federal,William De Souza Silva,875,AVANTE,SP,masculino,21749.85,0,0
92119,2022,deputado federal,Eduardo Dias Real,866,PCB,SP,masculino,23010.12,0,0
1314407,2022,deputado federal,Elza Alves De Carvalho,863,PDT,SP,feminino,5000.0,0,0
1431534,2022,deputado federal,Adevar Campana,861,PATRIOTA,SP,masculino,99945.34,0,0
1660168,2022,deputado federal,Vânia Regina Ribeiro,852,PROS,SP,feminino,150000.0,0,0
1370465,2022,deputado federal,Walter Aguiar De Carvalho Junior,851,AGIR,SP,masculino,10000.03,0,0
1685340,2022,deputado federal,Roberval Barbosa De Jesus,844,AGIR,SP,masculino,11500.06,0,0
1405730,2022,deputado federal,Juracy Francisco De Jesus,834,AGIR,SP,masculino,53608.15,0,0
1476020,2022,deputado federal,Selma Rodrigues Dantas Munhoz,826,PTB,SP,feminino,19708.24,0,0
1233781,2022,deputado federal,Nilson Jespersen De Oliveira Franco,826,PTB,SP,masculino,6104.98,0,0
1698656,2022,deputado federal,Jorge Augusto Figo Pessoa,817,PDT,SP,masculino,20000.0,0,0
1040200,2022,deputado federal,Eliana Galvão Dias,800,PRTB,SP,feminino,16742.35,0,0
1703774,2022,deputado federal,José Antonio De Góes Filho,791,PATRIOTA,SP,masculino,403592.25,0,0
1182547,2022,deputado federal,Giselda Máximo De Lima,776,AVANTE,SP,feminino,10001.14,0,0
911374,2022,deputado federal,Antonio Donizete Lima De Alencar,775,PROS,SP,masculino,67937.0,0,0
1475206,2022,deputado federal,Glaucia Maximo Dos Santos,764,PATRIOTA,SP,feminino,103671.1,0,0
1302239,2022,deputado federal,Munir Wahhab,756,PTB,SP,masculino,47.98,0,0
1259138,2022,deputado federal,Nefi Antonio Castro Tales,749,PTB,SP,masculino,24466.29,0,0
1173552,2022,deputado federal,Fabiana Oliveira Da Silva,748,AVANTE,SP,feminino,13894.2,0,0
1689958,2022,deputado federal,Waldemir Aparecido Soares Junior,744,PSTU,SP,masculino,6213.0,0,0
1614795,2022,deputado federal,Francisco Alves Da Silva,743,AVANTE,SP,masculino,10435.75,0,0
973332,2022,deputado federal,Jurandir Pereira Alencar,740,PTB,SP,masculino,25000.0,0,0
1357865,2022,deputado federal,Washington Luiz Bezerra Da Silva,736,PRTB,SP,masculino,0.0,0,0
200920,2022,deputado federal,Gabriel Henrique Marucci,728,PCB,SP,masculino,19735.0,0,0
828866,2022,deputado federal,Joel De Melo,728,AVANTE,SP,masculino,4000.0,0,0
1015467,2022,deputado federal,Carlos Alberto Cantelli,723,AGIR,SP,masculino,50000.0,0,0
1660343,2022,deputado federal,Alessandra Rudolpho Stringheta Barbosa,702,PATRIOTA,SP,feminino,149966.7,0,0
1550635,2022,deputado federal,Patricia Siqueira Neri,701,PATRIOTA,SP,feminino,20000.0,0,0
1137181,2022,deputado federal,Carlos Antonio Ferreira Dos Santos,698,PATRIOTA,SP,masculino,50000.0,0,0
1414422,2022,deputado federal,Verginia Alves Pereira,689,PMB,SP,feminino,0.0,0,0
1065648,2022,deputado federal,Rosemeire Santiago,683,PRTB,SP,feminino,450.0,0,0
1341325,2022,deputado federal,Cleber Macario De Macedo,678,PDT,SP,masculino,39105.01,0,0
1429008,2022,deputado federal,Eduardo Valeriano Dos Santos,678,PATRIOTA,SP,masculino,150.0,0,0
999045,2022,deputado federal,Cleomenes Antunes Junior,675,AVANTE,SP,masculino,4000.0,0,0
1599867,2022,deputado federal,Ricardo Fassio Cavalcante Cunha,673,AGIR,SP,masculino,9971.95,0,0
1525211,2022,deputado federal,Claudio Donizete Dos Reis,667,PSTU,SP,masculino,54378.2,0,0
1658410,2022,deputado federal,Ezequiel Souza De Sá,666,PRTB,SP,masculino,0.0,0,0
1161531,2022,deputado federal,Jonas De Castro Dias,664,PMB,SP,masculino,0.0,0,0
1503474,2022,deputado federal,Paulo Jorge Valentim,663,AVANTE,SP,masculino,4500.0,0,0
24101,2022,deputado federal,Marcelo Fabián Mercau Filho,658,PROS,SP,masculino,20000.0,0,0
1067921,2022,deputado federal,Solange Elizabeth Dos Santos Dorta,653,PDT,SP,feminino,4900.0,0,0
1422460,2022,deputado federal,Marcelo Cesar Torres Rubi,652,PRTB,SP,masculino,200.0,0,0
756554,2022,deputado federal,Thereza Christina Faria Lima,647,PATRIOTA,SP,feminino,34600.0,0,0
1525890,2022,deputado federal,Ademir Rodrigo Da Luz,634,AGIR,SP,masculino,31150.96,0,0
1749326,2022,deputado federal,Claudio Sidnei Ribeiro,632,AGIR,SP,masculino,29990.64,0,0
1284337,2022,deputado federal,Edinaldo Antônio Do Carmo,630,PMN,SP,masculino,29985.0,0,0
1339197,2022,deputado federal,Clovis Pereira Jurado,626,AVANTE,SP,masculino,4000.0,0,0
1478524,2022,deputado federal,Luis Rosas Junior,623,PROS,SP,masculino,29905.6,0,0
7208,2022,deputado federal,Emerson Virgilio Venancio,620,AGIR,SP,masculino,0.0,0,0
1085051,2022,deputado federal,Reinaldo Guimarães Mota,619,PATRIOTA,SP,masculino,100000.0,0,0
1530220,2022,deputado federal,Miguel Anderson Heredia De Sá,614,PTB,SP,masculino,0.0,0,0
1244521,2022,deputado federal,Rene Rosa,608,AGIR,SP,masculino,10258.85,0,0
251916,2022,deputado federal,Maria Julia Saraiva De Carvalho,606,PCB,SP,feminino,1190.0,0,0
1412558,2022,deputado federal,Edson Fagundes De Oliveira,596,PMB,SP,masculino,120.0,0,0
1425093,2022,deputado federal,Marco Antônio Faccas,594,PDT,SP,masculino,20000.0,0,0
1492535,2022,deputado federal,Osmar Della Paschoa Junior,591,PMB,SP,masculino,28715.8,0,0
53725,2022,deputado federal,Tiago Souza Guedes,584,PRTB,SP,masculino,0.0,0,0
1263470,2022,deputado federal,Denilce Josefina Nicola,580,AGIR,SP,feminino,10000.0,0,0
746117,2022,deputado federal,Claudio Peressim,580,PATRIOTA,SP,masculino,99995.51,0,0
1374430,2022,deputado federal,Leonilde Rufino De Sena Hina,576,AGIR,SP,feminino,0.0,0,0
1361904,2022,deputado federal,Denilson Miotto,575,PTB,SP,masculino,50021.95,0,0
1416967,2022,deputado federal,José Augustinho Dos Santos,575,AGIR,SP,masculino,17953.0,0,0
1542426,2022,deputado federal,Helton Michael Leite Ferreira,570,PMN,SP,masculino,30000.0,0,0
1750499,2022,deputado federal,Sebastiao Farias Paiva,569,PDT,SP,masculino,20000.0,0,0
1675526,2022,deputado federal,Antonio Marcos Da Silva Polyceno,569,AVANTE,SP,masculino,4500.0,0,0
1809365,2022,deputado federal,Antonio Carlos Tonini,568,AGIR,SP,masculino,34912.0,0,0
1518701,2022,deputado federal,Dejair Dias Da Silva,566,PDT,SP,masculino,19811.65,0,0
869944,2022,deputado federal,Ernesto Benedito Nóbile,565,AVANTE,SP,masculino,6603.6,0,0
1784523,2022,deputado federal,Gilberto Machado De Oliveira Marques,564,AVANTE,SP,masculino,13748.0,0,0
1125662,2022,deputado federal,Paulo Roberto Roseno Junior,559,PRTB,SP,masculino,15000.0,0,0
10582,2022,deputado federal,Renato Beschizza Valentin,558,PCB,SP,masculino,235.0,0,0
1636822,2022,deputado federal,Lourivaldo Delfino,558,PATRIOTA,SP,masculino,65000.0,0,0
1296376,2022,deputado federal,Vagner Berti,557,PTB,SP,masculino,0.0,0,0
103081,2022,deputado federal,Luiz Francisco Teixeira,555,PTB,SP,masculino,0.0,0,0
225,2022,deputado federal,Mirian Lee,552,PMB,SP,feminino,7600.0,0,0
1601787,2022,deputado federal,Juliano Takeshi Kochi,552,AGIR,SP,masculino,5000.05,0,0
1245245,2022,deputado federal,Antonio Carlos Marciano,547,PROS,SP,masculino,50000.0,0,0
1349397,2022,deputado federal,Elisangela Jovana Dos Santos,546,PATRIOTA,SP,feminino,39932.0,0,0
1513585,2022,deputado federal,Ricardo Duregger,544,PROS,SP,masculino,1650.0,0,0
1514238,2022,deputado federal,Renato Koga Cerqueira,539,PRTB,SP,masculino,4000.0,0,0
1618701,2022,deputado federal,Rafael Carlos Labiapari Gomes,536,PATRIOTA,SP,masculino,20000.0,0,0
1700048,2022,deputado federal,Edivaldo Domingos De Castro,532,PMB,SP,masculino,0.0,0,0
1526518,2022,deputado federal,Eduardo Camilo Terra Dos Santos,522,PCB,SP,masculino,9970.0,0,0
267477,2022,deputado federal,Armando Infanti Junior,511,PATRIOTA,SP,masculino,70100.0,0,0
639262,2022,deputado federal,Adriana Pierin,510,AVANTE,SP,feminino,116876.5,0,0
95776,2022,deputado federal,Maxwell Teodoro Marianek Alves,509,PCB,SP,masculino,18685.38,0,0
177288,2022,deputado federal,Pamela Christy Mesquita Muniz,506,PCB,SP,feminino,38072.0,0,0
1183993,2022,deputado federal,Paulo Roberto De Abreu,505,PMN,SP,masculino,0.0,0,0
467789,2022,deputado federal,José Augusto Ferreira,499,DC,SP,masculino,0.0,0,0
1509574,2022,deputado federal,Vera Lúcia Chagas Conceição,498,AVANTE,SP,feminino,59965.85,0,0
1668954,2022,deputado federal,Luciana Paula Valentim,490,PATRIOTA,SP,feminino,124989.5,0,0
1513418,2022,deputado federal,Ailton Bolignari,488,DC,SP,masculino,0.0,0,0
1291681,2022,deputado federal,Jair Gomes Da Silva,488,PTB,SP,masculino,20500.0,0,0
1758790,2022,deputado federal,Antonio Ribeiro Duarte,488,PSTU,SP,masculino,5901.3,0,0
1300815,2022,deputado federal,Anete Maria Pizzimenti,478,PRTB,SP,feminino,2062.38,0,0
190057,2022,deputado federal,Renato Beneduci Assad,477,PSTU,SP,masculino,5211.2,0,0
1700032,2022,deputado federal,Claudia Santos Leal,475,PATRIOTA,SP,feminino,128787.27,0,0
1227517,2022,deputado federal,Robson Inacio Gomes,469,AGIR,SP,masculino,19990.0,0,0
1758046,2022,deputado federal,Geraldo Jerônimo Gonçalves,462,PDT,SP,masculino,20065.83,0,0
945448,2022,deputado federal,Paulo Ataíde Araújo De Sousa,460,PMN,SP,masculino,30000.0,0,0
1802629,2022,deputado federal,Heloiza Ravasq Da Silva,460,PMN,SP,feminino,30000.0,0,0
1426392,2022,deputado federal,Jose Sebastião Leandro Dos Santos,448,PMN,SP,masculino,30000.0,0,0
1747372,2022,deputado federal,Danilo André Moser,443,PRTB,SP,masculino,20000.0,0,0
1297315,2022,deputado federal,Rogério Battistetti Martins Rodrigues,440,AVANTE,SP,masculino,20951.41,0,0
1172209,2022,deputado federal,Silvio Nivaldo,439,AVANTE,SP,masculino,5090.0,0,0
1517678,2022,deputado federal,Rosangela Da Silva Batista,434,AVANTE,SP,feminino,10000.0,0,0
1805531,2022,deputado federal,Claudia Keiti Da Costa,432,PDT,SP,feminino,70000.0,0,0
1191625,2022,deputado federal,Ivanda Maria Rodrigues Costa,429,PMN,SP,feminino,20000.0,0,0
1729318,2022,deputado federal,Caio Lysias Spina,427,PMN,SP,masculino,30000.0,0,0
281604,2022,deputado federal,Luciana Cunha,423,PATRIOTA,SP,feminino,19712.05,0,0
1731179,2022,deputado federal,Neusa Antonia Perino,417,PROS,SP,feminino,348236.86,0,0
1446331,2022,deputado federal,Maurício Jesus De Moraes,413,DC,SP,masculino,4000.0,0,0
1563292,2022,deputado federal,Ubiratan Fim Mendes,413,AVANTE,SP,masculino,45000.0,0,0
104392,2022,deputado federal,Romério Moura Da Fonseca,404,PROS,SP,masculino,51083.81,0,0
1436847,2022,deputado federal,Jorge Eduardo Rubies,404,AVANTE,SP,masculino,235485.05,0,0
42505,2022,deputado federal,Norma Eliza Hiroko Otani Morato,403,AVANTE,SP,feminino,5000.0,0,0
605180,2022,deputado federal,Bolivar Fundão Filho,402,PTB,SP,masculino,19920.0,0,0
1686058,2022,deputado federal,Juarez De Carvalho Costa,397,PMB,SP,masculino,0.0,0,0
1476650,2022,deputado federal,Ademir Da Penha Clemente,392,PRTB,SP,masculino,0.0,0,0
1525879,2022,deputado federal,Giovani Falcone De Cristo Alves,391,PRTB,SP,masculino,0.0,0,0
1610235,2022,deputado federal,Cloves Alves Dos Santos,389,PDT,SP,masculino,10859.35,0,0
1146627,2022,deputado federal,Sioneia Aparecida De Mello,389,AGIR,SP,feminino,9990.0,0,0
1257019,2022,deputado federal,Maria Jose De Souza,380,PTB,SP,feminino,35000.0,0,0
1074723,2022,deputado federal,Iris Maria Barros De Brito,376,AGIR,SP,feminino,13500.0,0,0
1743416,2022,deputado federal,Elisangela Clenilda Nobrega,376,PROS,SP,feminino,6450.0,0,0
1072466,2022,deputado federal,Rogério De Jesus Paes,375,AVANTE,SP,masculino,10000.0,0,0
1272295,2022,deputado federal,Nemias Da Silva Moreira,374,PMB,SP,masculino,0.0,0,0
1700139,2022,deputado federal,Maria Elisangela De Araújo,366,PMN,SP,feminino,0.0,0,0
1469263,2022,deputado federal,Maria Conceição Franco Delfino,362,PMB,SP,feminino,1967.0,0,0
690831,2022,deputado federal,Carlos Alberto Adão,359,AVANTE,SP,masculino,18662.35,0,0
1360955,2022,deputado federal,José Augusto Barbosa Da Silva,358,PMN,SP,masculino,20000.0,0,0
35321,2022,deputado federal,Luana Trindade Da Silva,351,AVANTE,SP,feminino,10000.0,0,0
116286,2022,deputado federal,Renato Tamaio De Souza,347,PTB,SP,masculino,0.0,0,0
1502124,2022,deputado federal,Luciane Sandra Cambuim,339,AGIR,SP,feminino,5950.0,0,0
1728616,2022,deputado federal,Gilberto Silva Lima,339,AGIR,SP,masculino,0.0,0,0
137414,2022,deputado federal,Marcelo Rodrigues Junior,339,PATRIOTA,SP,masculino,60000.0,0,0
342069,2022,deputado federal,Francisca Silva Serra Matias,334,AVANTE,SP,feminino,5165.85,0,0
1512128,2022,deputado federal,Dagmar Pereira De Souza Moitinho De Lima Cruz,333,AGIR,SP,feminino,0.0,0,0
728745,2022,deputado federal,Mario Jose De Souza,329,AGIR,SP,masculino,5000.0,0,0
1227897,2022,deputado federal,Renato Do Nascimento,327,PRTB,SP,masculino,13000.0,0,0
479871,2022,deputado federal,Reginaldo Belarmino Da Silva,324,PRTB,SP,masculino,3042.38,0,0
1741565,2022,deputado federal,Eliane Cristina Ganzaroli Da Silva,321,AGIR,SP,feminino,12000.0,0,0
81802,2022,deputado federal,Amanda Santos Da Silva,319,PATRIOTA,SP,feminino,39991.0,0,0
331084,2022,deputado federal,Silvana Menk Pinto,318,PTB,SP,feminino,0.0,0,0
1686647,2022,deputado federal,Marta Dias Felix,313,PDT,SP,feminino,9986.41,0,0
413388,2022,deputado federal,Adelson De Souza Penha,313,AGIR,SP,masculino,5000.0,0,0
1797579,2022,deputado federal,Paulo Cezar Da Silva Moura,309,AVANTE,SP,masculino,11968.0,0,0
64524,2022,deputado federal,Tiago Pires,307,PCO,SP,masculino,0.0,0,0
1344705,2022,deputado federal,Flavio Roberto Casimiro,307,AGIR,SP,masculino,30000.0,0,0
1530233,2022,deputado federal,Vilma Marques Ribeiro,307,PRTB,SP,feminino,3042.38,0,0
1738823,2022,deputado federal,Patrícia Maria Da Silva,302,PATRIOTA,SP,feminino,20850.11,0,0
1570749,2022,deputado federal,Miguel Gomes Fernandes,301,PMN,SP,masculino,30000.0,0,0
1598887,2022,deputado federal,João Vitor Sparano,300,PROS,SP,masculino,907565.03,0,0
1377119,2022,deputado federal,Altair Campana,297,PTB,SP,masculino,26000.0,0,0
23603,2022,deputado federal,Marta Maria Ferreira Araújo,293,AVANTE,SP,feminino,5000.0,0,0
